pub_year,updated_usage,open,references,tc_wos,cited,u1,u2,pub_month,score,bloggers,tweets,news_outlets,facebook,mendeley,impact,time
2013,1171,1,14,4,4,1,14,9,0,0,0,0,0,0,1.409,191.4285714
2013,697,1,25,7,7,2,15,5,1,0,2,0,0,23,1.409,209
2013,953,1,12,2,2,0,2,5,0,0,0,0,0,0,1.409,209
2013,783,1,13,5,5,0,2,5,1,0,1,0,1,17,1.409,209
2013,1143,1,32,7,7,0,16,5,4,0,5,0,0,53,1.409,209
2013,1568,1,39,2,4,1,24,5,2,0,3,0,0,53,1.409,209
2013,708,1,23,0,0,1,5,5,0,0,0,0,0,0,1.409,209
2013,1314,1,32,4,4,1,34,5,1,0,2,0,0,36,1.409,209
2013,1041,1,22,1,2,1,11,5,1,0,0,0,1,36,1.409,209
2013,379,1,8,0,0,1,3,5,2,0,2,0,0,18,1.409,209
2013,849,1,22,1,1,0,12,5,0,0,0,0,0,0,1.409,209
2013,1321,1,65,3,3,0,18,5,4,0,5,0,0,36,1.409,209
2013,1000,1,38,8,8,0,6,5,5,0,7,0,0,22,1.409,209
2013,949,1,35,3,4,1,21,5,2,0,4,0,0,9,1.409,209
2013,606,1,38,4,5,0,8,5,0,0,0,0,0,0,1.409,209
2013,1275,1,37,6,6,3,24,5,2,0,4,0,0,44,1.409,209
2013,1060,1,21,7,7,0,14,5,1,0,1,0,0,42,1.409,209
2013,1120,1,24,3,3,1,14,5,2,0,3,0,0,29,1.409,209
2013,1023,1,15,2,2,0,4,5,1,0,1,0,0,21,1.409,209
2013,641,1,67,8,9,3,11,5,0,0,0,0,0,0,1.409,209
2013,277,1,68,10,10,1,43,4,11,0,15,0,1,35,1.409,213.2857143
2013,1242,1,21,10,10,2,29,4,9,0,12,0,0,75,1.409,213.2857143
2013,1043,1,26,4,4,0,5,4,1,0,2,0,0,17,1.409,213.2857143
2013,1628,1,16,5,5,12,48,4,6,0,9,0,0,5,1.409,213.2857143
2013,1173,1,14,10,10,0,4,7,5,0,9,0,0,14,1.409,200.2857143
2013,1578,1,48,16,17,2,26,2,9,0,15,0,0,79,1.409,221.7142857
2013,1361,1,48,4,5,3,21,2,1,0,1,0,1,44,1.409,221.7142857
2013,1175,1,21,9,9,1,5,2,1,0,1,0,0,20,1.409,221.7142857
2013,1525,1,29,4,4,0,21,2,1,0,1,0,0,53,1.409,221.7142857
2013,126,1,59,13,13,10,152,2,7,0,8,0,0,162,1.409,221.7142857
2013,769,1,28,3,4,0,4,2,1,0,1,0,0,29,1.409,221.7142857
2013,794,1,15,0,0,1,3,7,6,0,10,0,0,9,1.409,200.2857143
2013,1101,1,34,7,7,3,24,7,10,0,14,0,1,35,1.409,200.2857143
2013,1218,1,37,7,7,1,21,7,2,0,4,0,0,31,1.409,200.2857143
2013,750,1,28,2,2,1,14,7,3,0,5,0,0,22,1.409,200.2857143
2013,1815,1,37,6,7,4,31,1,23,0,14,1,0,43,1.409,226.1428571
2013,1048,1,28,2,2,2,14,1,4,0,7,0,0,12,1.409,226.1428571
2013,1439,1,20,3,3,0,6,1,0,0,0,0,0,0,1.409,226.1428571
2013,1522,1,33,11,11,2,17,1,8,0,13,0,0,42,1.409,226.1428571
2013,1668,1,20,0,0,2,6,11,1,0,1,0,0,21,1.409,182.7142857
2013,428,1,22,4,4,1,8,10,2,0,3,0,0,18,1.409,187.1428571
2013,1360,1,10,0,0,0,9,9,3,0,3,0,0,12,1.409,191.4285714
2013,1582,1,64,13,13,3,27,9,1,0,2,0,0,69,1.409,191.4285714
2013,1827,1,34,18,18,5,56,9,2,0,2,0,0,147,1.409,191.4285714
2013,1149,1,34,3,3,0,18,9,4,0,7,0,0,42,1.409,191.4285714
2013,1363,1,25,4,4,1,16,9,1,0,1,0,0,10,1.409,191.4285714
2013,662,1,24,11,11,1,10,11,1,0,1,0,0,17,1.409,182.7142857
2013,1325,1,34,2,2,0,9,11,1,0,0,0,1,17,1.409,182.7142857
2013,1521,1,54,8,8,4,22,11,5,0,3,0,0,63,1.409,182.7142857
2013,1281,1,23,1,1,1,40,11,0,0,0,0,0,0,1.409,182.7142857
2013,1350,1,65,7,7,1,31,11,1,0,1,0,0,49,1.409,182.7142857
2013,1724,1,58,16,16,1,37,11,12,0,17,0,0,28,1.409,182.7142857
2013,471,1,69,3,3,0,4,11,0,0,0,0,0,0,1.409,182.7142857
2013,1087,1,20,7,8,0,6,11,2,0,2,0,1,27,1.409,182.7142857
2013,1511,1,26,0,0,1,5,11,4,0,5,0,0,8,1.409,182.7142857
2013,538,1,15,3,3,0,5,11,7,0,11,0,0,12,1.409,182.7142857
2013,999,1,15,4,4,0,18,4,0,0,0,0,0,0,1.409,213.2857143
2013,1208,1,20,7,7,0,8,4,3,0,6,0,0,37,1.409,213.2857143
2013,1001,1,42,3,3,2,13,4,0,0,0,0,0,0,1.409,213.2857143
2013,811,1,48,5,5,2,13,4,1,0,1,0,0,25,1.409,213.2857143
2013,1304,1,39,1,1,1,20,3,1,0,2,0,0,40,1.409,217.7142857
2013,600,1,20,25,26,7,85,3,5,0,8,0,0,159,1.409,217.7142857
2013,384,1,28,11,12,2,26,3,21,0,3,2,0,38,1.409,217.7142857
2013,1490,1,44,4,4,2,28,3,2,0,2,0,0,61,1.409,217.7142857
2013,1259,1,28,3,3,2,20,4,4,0,2,0,0,36,1.409,213.2857143
2013,954,1,37,6,6,0,12,3,4,0,7,0,0,19,1.409,217.7142857
2013,666,1,30,1,1,0,7,3,0,0,0,0,0,0,1.409,217.7142857
2013,1302,1,20,5,5,2,12,8,24,1,26,0,0,44,1.409,195.8571429
2013,765,1,23,0,0,0,20,8,0,0,0,0,0,0,1.409,195.8571429
2013,503,1,21,6,6,0,10,7,0,0,0,0,0,0,1.409,200.2857143
2013,864,1,47,2,2,0,3,7,1,0,3,0,0,24,1.409,200.2857143
2013,1071,1,25,2,2,1,18,10,2,0,2,0,0,23,1.409,187.1428571
2013,1399,1,39,9,9,3,29,10,2,0,3,0,0,47,1.409,187.1428571
2013,694,1,29,0,0,0,5,10,0,0,0,0,0,0,1.409,187.1428571
2013,951,1,20,1,1,0,4,10,0,0,0,0,0,0,1.409,187.1428571
2013,967,1,10,3,4,3,33,7,6,0,10,0,0,21,1.409,200.2857143
2013,1074,1,12,9,9,0,12,2,2,0,3,0,1,28,1.409,221.7142857
2013,1212,1,27,6,6,1,7,2,3,0,4,0,1,25,1.409,221.7142857
2013,1295,1,37,11,11,0,20,2,7,0,7,0,0,48,1.409,221.7142857
2013,1358,1,22,4,4,1,37,2,3,0,3,0,0,23,1.409,221.7142857
2013,734,1,29,0,0,1,14,2,2,0,4,0,0,1,1.409,221.7142857
2013,527,1,20,8,8,1,7,10,0,0,0,0,0,0,1.409,187.1428571
2013,89,1,19,2,2,1,13,10,5,0,9,0,0,38,1.409,187.1428571
2013,1237,1,57,14,16,1,40,10,8,0,14,0,0,76,1.409,187.1428571
2013,880,1,35,2,2,0,5,3,0,0,0,0,0,0,1.409,217.7142857
2013,569,1,43,2,2,0,7,3,0,0,0,0,0,0,1.409,217.7142857
2013,517,1,54,14,14,8,56,3,9,0,13,0,2,127,1.409,217.7142857
2013,1335,1,27,4,4,1,13,8,1,0,3,0,0,16,1.409,195.8571429
2013,557,1,34,2,2,3,6,10,0,0,0,0,0,0,1.409,187.1428571
2013,964,1,41,5,5,4,22,10,0,0,0,0,0,0,1.409,187.1428571
2013,1432,1,20,6,6,1,13,6,5,0,6,0,1,30,1.409,204.5714286
2013,938,1,17,5,5,0,8,3,0,0,0,0,0,0,1.409,217.7142857
2013,888,1,29,1,1,1,11,8,0,0,0,0,0,0,1.409,195.8571429
2013,992,1,27,0,0,0,11,7,1,0,1,0,0,29,1.409,200.2857143
2013,931,1,23,1,1,0,4,4,2,0,2,0,1,20,1.409,213.2857143
2013,676,1,32,2,2,4,23,4,4,0,5,0,0,21,1.409,213.2857143
2013,513,1,12,2,2,4,5,3,1,0,2,0,0,10,1.409,217.7142857
2013,1155,1,4,2,2,0,0,2,1,0,2,0,1,10,1.409,221.7142857
2013,1594,1,21,11,11,0,26,2,20,0,29,0,0,44,1.409,221.7142857
2013,841,1,30,5,5,0,3,2,2,0,3,0,1,3,1.409,221.7142857
2013,856,1,27,2,2,3,8,2,5,0,6,0,1,32,1.409,221.7142857
2013,1046,1,28,2,2,0,13,8,2,0,2,0,0,16,1.409,195.8571429
2013,1005,1,35,3,3,0,3,8,0,0,0,0,0,0,1.409,195.8571429
2013,939,1,63,4,4,1,20,8,3,0,4,0,0,58,1.409,195.8571429
2013,1312,1,40,13,13,0,26,1,4,0,6,0,0,36,1.409,226.1428571
2013,1183,1,34,2,2,1,10,6,3,0,3,0,2,20,1.409,204.5714286
2013,1133,1,55,7,7,0,28,6,2,0,2,0,1,39,1.409,204.5714286
2013,996,1,62,3,3,0,12,7,1,0,1,0,0,59,1.409,200.2857143
2013,1730,1,33,5,6,1,4,7,13,0,21,0,3,37,1.409,200.2857143
2013,21,1,34,9,9,1,26,2,2,0,2,0,0,68,1.409,221.7142857
2013,1194,1,34,7,8,5,35,4,13,0,16,0,1,57,1.409,213.2857143
2013,1219,1,35,6,7,7,46,4,2,0,2,0,0,73,1.409,213.2857143
2013,1007,1,40,1,1,0,4,8,2,0,4,0,0,20,1.409,195.8571429
2013,1341,1,13,5,5,2,18,8,6,0,8,0,0,41,1.409,195.8571429
2013,1777,1,28,3,3,5,44,9,9,0,14,0,0,39,1.409,191.4285714
2013,1227,1,58,1,5,2,66,9,5,0,7,0,0,63,1.409,191.4285714
2013,834,1,9,0,0,0,6,2,0,0,0,0,0,0,1.409,221.7142857
2013,866,1,21,4,4,1,15,6,6,0,6,0,1,12,1.409,204.5714286
2013,691,1,35,0,0,1,5,8,0,0,0,0,0,0,1.409,195.8571429
2013,454,1,18,2,3,0,4,1,0,0,0,0,0,0,1.409,226.1428571
2013,787,1,14,1,1,0,2,1,0,0,0,0,0,0,1.409,226.1428571
2013,1422,1,11,2,2,0,14,2,7,0,9,0,1,36,1.409,221.7142857
2013,907,1,53,1,1,0,0,1,0,0,0,0,0,0,1.409,226.1428571
2013,1482,1,63,16,17,1,19,1,4,0,5,0,0,28,1.409,226.1428571
2013,1824,1,19,23,24,5,77,1,41,0,57,0,1,130,1.409,226.1428571
2013,1110,1,23,9,9,0,0,1,1,0,1,0,0,14,1.409,226.1428571
2013,1553,1,24,2,2,2,11,1,13,0,15,0,0,6,1.409,226.1428571
2013,1698,1,35,18,18,0,35,6,15,1,12,0,0,60,1.409,204.5714286
2013,1729,1,30,23,23,3,39,1,15,0,22,0,0,106,1.409,226.1428571
2013,1099,1,23,5,5,1,14,6,4,0,6,0,1,30,1.409,204.5714286
2013,1081,1,33,1,1,2,34,6,1,0,3,0,0,50,1.409,204.5714286
2013,583,1,19,4,4,0,4,6,0,0,0,0,0,0,1.409,204.5714286
2013,1174,1,40,5,6,1,15,6,2,0,6,0,0,25,1.409,204.5714286
2013,360,1,50,25,26,17,140,8,11,0,14,0,1,170,1.409,195.8571429
2013,830,1,27,1,1,1,19,8,53,2,4,4,1,15,1.409,195.8571429
2013,1404,1,36,18,18,1,20,6,0,0,0,0,0,0,1.409,204.5714286
2013,1296,1,29,3,3,3,34,6,0,0,0,0,0,0,1.409,204.5714286
2013,1244,1,15,1,1,1,7,6,2,0,3,0,0,14,1.409,204.5714286
2013,334,1,24,1,1,1,7,8,0,0,0,0,0,0,1.409,195.8571429
2013,718,1,12,2,2,0,7,6,0,0,0,0,0,0,1.409,204.5714286
2013,1638,1,23,0,0,4,17,9,12,0,10,1,0,17,1.409,191.4285714
2014,64,1,25,1,2,0,3,12,0,0,0,0,0,0,1.218,126.2857143
2014,111,1,21,3,3,0,9,12,0,0,0,0,0,0,1.218,126.2857143
2014,1807,1,48,0,0,4,13,12,0,0,0,0,0,0,1.218,126.2857143
2014,1606,1,16,0,0,1,3,12,0,0,0,0,0,0,1.218,126.2857143
2014,1761,1,40,1,1,0,7,12,0,0,0,0,0,0,1.218,126.2857143
2014,267,1,51,2,2,6,21,12,0,0,0,0,0,0,1.218,126.2857143
2014,1814,1,32,0,0,0,7,12,1,0,1,0,0,8,1.218,126.2857143
2014,757,1,21,1,1,6,18,12,6,0,8,0,0,32,1.218,126.2857143
2014,1808,1,9,1,1,0,1,12,3,0,3,0,0,2,1.218,126.2857143
2014,677,1,37,0,0,3,11,12,3,0,4,0,1,18,1.218,126.2857143
2014,307,1,5,2,2,4,8,12,1,0,0,0,1,20,1.218,126.2857143
2014,1589,1,65,2,2,0,2,12,0,0,0,0,0,0,1.218,126.2857143
2014,1447,1,23,1,1,0,1,12,2,0,3,0,0,11,1.218,126.2857143
2014,1527,1,41,1,1,0,0,12,0,0,0,0,0,0,1.218,126.2857143
2014,147,1,15,3,3,4,9,12,1,0,1,0,0,11,1.218,126.2857143
2014,175,1,31,0,0,2,14,12,10,0,13,0,0,15,1.218,126.2857143
2014,1767,1,35,5,5,0,1,12,2,0,3,0,0,5,1.218,126.2857143
2014,392,1,30,1,1,1,4,6,6,0,9,0,0,23,1.218,152.4285714
2014,997,1,71,7,7,0,16,6,19,1,10,0,1,56,1.218,152.4285714
2014,1803,1,30,3,3,0,5,6,4,0,6,0,0,23,1.218,152.4285714
2014,301,1,72,1,1,1,11,6,2,0,1,0,1,18,1.218,152.4285714
2014,472,1,51,6,6,1,7,6,4,0,7,0,0,13,1.218,152.4285714
2014,298,1,28,1,1,0,9,6,3,0,5,0,0,18,1.218,152.4285714
2014,1065,1,51,3,3,5,35,6,6,0,8,0,0,53,1.218,152.4285714
2014,422,1,26,5,5,2,8,6,0,0,0,0,0,0,1.218,152.4285714
2014,1048,1,24,8,8,0,7,6,10,0,17,0,0,36,1.218,152.4285714
2014,474,1,31,0,0,1,6,6,3,0,0,0,0,21,1.218,152.4285714
2014,394,1,17,2,2,0,14,6,1,0,1,0,0,14,1.218,152.4285714
2014,141,1,14,3,3,1,13,6,0,0,0,0,0,0,1.218,152.4285714
2014,1402,1,20,1,1,0,5,8,4,0,7,0,0,17,1.218,143.7142857
2014,159,1,38,1,1,0,16,8,4,0,6,0,0,28,1.218,143.7142857
2014,703,1,39,7,7,5,35,8,6,0,8,0,0,36,1.218,143.7142857
2014,14,1,46,2,2,6,33,11,1,0,1,0,0,39,1.218,130.5714286
2014,351,1,30,1,1,0,2,10,1,0,1,0,0,9,1.218,135
2014,467,1,40,1,1,1,6,11,2,0,6,0,0,14,1.218,130.5714286
2014,70,1,12,0,0,0,1,11,14,0,15,0,1,18,1.218,130.5714286
2014,626,1,14,2,2,3,18,11,11,0,12,0,1,21,1.218,130.5714286
2014,675,1,12,0,0,4,23,11,1,0,0,0,1,8,1.218,130.5714286
2014,209,1,44,1,1,2,17,11,0,0,0,0,0,0,1.218,130.5714286
2014,112,1,29,0,0,2,9,11,2,0,4,0,0,8,1.218,130.5714286
2014,583,1,29,1,1,0,11,11,0,0,0,0,0,0,1.218,130.5714286
2014,351,1,22,1,1,0,9,11,0,0,0,0,0,0,1.218,130.5714286
2014,1817,1,41,1,1,2,11,11,3,0,3,0,0,14,1.218,130.5714286
2014,1382,1,22,0,0,1,8,11,0,0,0,0,0,0,1.218,130.5714286
2014,500,1,53,1,1,4,14,4,3,0,5,0,0,32,1.218,161.1428571
2014,200,1,41,3,3,2,11,4,5,0,8,0,0,20,1.218,161.1428571
2014,408,1,26,1,1,1,8,4,3,0,5,0,0,26,1.218,161.1428571
2014,1286,1,35,4,4,0,6,2,6,0,12,0,0,24,1.218,169.5714286
2014,206,1,55,1,1,1,17,2,1,0,1,0,0,17,1.218,169.5714286
2014,112,1,28,3,3,0,7,2,3,0,4,0,0,21,1.218,169.5714286
2014,472,1,43,6,6,2,16,10,2,0,2,0,0,14,1.218,135
2014,822,1,22,1,1,0,7,2,15,1,13,0,0,10,1.218,169.5714286
2014,668,1,21,5,5,0,7,2,5,0,6,0,0,21,1.218,169.5714286
2014,874,1,37,0,0,0,10,2,3,0,4,0,0,29,1.218,169.5714286
2014,967,1,20,6,6,6,18,2,2,0,3,0,0,36,1.218,169.5714286
2014,1025,1,21,6,6,4,19,2,2,0,4,0,0,31,1.218,169.5714286
2014,128,1,19,0,0,2,5,2,1,0,1,0,0,10,1.218,169.5714286
2014,225,1,21,1,1,1,4,2,0,0,0,0,0,0,1.218,169.5714286
2014,1125,1,55,3,3,3,9,2,4,0,6,0,0,42,1.218,169.5714286
2014,523,1,26,8,8,0,2,2,3,0,4,0,0,16,1.218,169.5714286
2014,560,1,38,8,8,1,17,2,5,0,7,0,0,32,1.218,169.5714286
2014,629,1,35,7,7,0,6,2,3,0,4,0,0,27,1.218,169.5714286
2014,1203,1,35,5,5,2,16,2,0,0,0,0,0,0,1.218,169.5714286
2014,848,1,51,4,5,4,19,11,0,0,0,0,0,0,1.218,130.5714286
2014,482,1,19,2,2,4,13,11,6,0,8,0,0,34,1.218,130.5714286
2014,640,1,52,0,0,6,20,11,3,0,3,0,1,32,1.218,130.5714286
2014,714,1,22,0,0,4,11,11,3,0,3,0,0,21,1.218,130.5714286
2014,1137,1,120,3,3,8,26,11,0,0,0,0,0,0,1.218,130.5714286
2014,1798,1,35,1,1,2,21,11,0,0,0,0,0,0,1.218,130.5714286
2014,748,1,42,0,0,4,22,11,0,0,0,0,0,0,1.218,130.5714286
2014,1380,1,38,4,4,1,21,11,10,0,13,0,1,12,1.218,130.5714286
2014,377,1,31,3,3,4,18,11,2,0,3,0,0,34,1.218,130.5714286
2014,226,1,41,2,2,1,16,1,3,0,5,0,0,47,1.218,174
2014,1613,1,40,1,1,3,3,11,1,0,1,0,0,10,1.218,130.5714286
2014,1841,1,26,0,0,1,2,1,2,0,1,0,1,5,1.218,174
2014,929,1,23,5,5,0,8,1,2,0,2,0,0,37,1.218,174
2014,1848,1,37,1,1,1,7,10,3,0,6,0,0,16,1.218,135
2014,78,1,15,5,5,0,0,10,1,0,2,0,0,17,1.218,135
2014,1781,1,33,2,2,1,4,10,1,0,1,0,0,8,1.218,135
2014,1648,1,17,0,0,0,4,10,2,0,2,0,0,15,1.218,135
2014,1574,1,21,1,1,3,8,10,0,0,0,0,0,0,1.218,135
2014,275,1,25,4,4,3,16,10,1,0,2,0,0,16,1.218,135
2014,121,1,14,8,8,4,5,10,1,0,0,0,1,21,1.218,135
2014,615,1,42,6,6,0,2,10,7,0,10,0,1,27,1.218,135
2014,163,1,7,0,0,1,3,11,8,0,9,0,1,11,1.218,130.5714286
2014,171,1,38,0,0,0,9,5,1,0,1,0,0,26,1.218,156.8571429
2014,303,1,24,0,0,2,15,5,3,0,3,0,0,17,1.218,156.8571429
2014,424,1,37,1,1,0,9,5,6,0,8,0,1,24,1.218,156.8571429
2014,1787,1,25,0,0,2,7,9,4,0,7,0,0,13,1.218,139.2857143
2014,94,1,32,2,2,0,12,9,0,0,0,0,0,0,1.218,139.2857143
2014,436,1,25,1,1,1,5,9,0,0,0,0,0,0,1.218,139.2857143
2014,471,1,29,0,0,0,8,9,3,0,4,0,1,34,1.218,139.2857143
2014,431,1,110,0,0,5,17,9,4,0,4,0,0,26,1.218,139.2857143
2014,1034,1,33,8,8,3,16,9,21,0,30,0,0,12,1.218,139.2857143
2014,202,1,33,2,2,1,7,3,0,0,0,0,0,0,1.218,165.5714286
2014,1308,1,23,20,20,4,26,3,23,0,32,0,2,60,1.218,165.5714286
2014,1012,1,43,11,11,1,16,3,13,1,9,0,0,50,1.218,165.5714286
2014,355,1,27,0,0,1,7,3,4,0,4,0,1,16,1.218,165.5714286
2014,1213,1,62,1,1,4,23,3,0,0,0,0,0,0,1.218,165.5714286
2014,1540,1,27,2,2,4,5,3,1,0,1,0,0,11,1.218,165.5714286
2014,87,1,22,2,2,0,1,3,1,0,2,0,0,15,1.218,165.5714286
2014,1293,1,14,10,10,9,105,3,4,0,4,0,0,92,1.218,165.5714286
2014,449,1,58,5,6,3,36,3,0,0,0,0,0,0,1.218,165.5714286
2014,1603,1,18,7,7,4,16,3,0,0,0,0,0,0,1.218,165.5714286
2014,1086,1,23,2,2,3,14,3,1,0,2,0,0,19,1.218,165.5714286
2014,528,1,24,0,0,4,24,3,0,0,0,0,0,0,1.218,165.5714286
2014,943,1,62,2,3,0,19,3,1,0,1,0,0,26,1.218,165.5714286
2014,645,1,24,1,1,2,13,3,3,0,3,0,0,23,1.218,165.5714286
2014,604,1,16,3,3,0,9,1,17,0,10,1,0,38,1.218,174
2014,786,1,20,3,3,6,31,1,4,0,6,0,0,24,1.218,174
2014,928,1,26,6,6,6,38,1,0,0,0,0,0,0,1.218,174
2014,89,1,26,0,0,2,16,1,0,0,0,0,0,0,1.218,174
2014,752,1,23,4,4,2,9,9,1,0,1,0,0,13,1.218,139.2857143
2014,899,1,71,14,14,2,10,1,19,0,28,0,1,9,1.218,174
2014,147,1,6,1,1,4,22,9,0,0,0,0,0,0,1.218,139.2857143
2014,770,1,21,1,1,1,6,9,0,0,0,0,0,0,1.218,139.2857143
2014,493,1,30,2,2,1,11,9,2,0,3,0,0,12,1.218,139.2857143
2014,885,1,36,6,6,0,22,9,7,0,9,0,0,21,1.218,139.2857143
2014,450,1,37,6,6,4,9,9,4,0,5,0,0,28,1.218,139.2857143
2014,1170,1,48,1,1,3,21,9,6,0,6,0,1,51,1.218,139.2857143
2014,646,1,42,0,0,0,15,9,0,0,0,0,0,0,1.218,139.2857143
2014,151,1,17,1,1,0,8,9,3,0,4,0,0,11,1.218,139.2857143
2014,261,1,26,0,0,0,7,9,1,0,1,0,0,8,1.218,139.2857143
2014,810,1,57,4,4,0,10,9,3,0,3,0,1,26,1.218,139.2857143
2014,419,1,32,2,2,3,18,10,1,0,1,0,0,41,1.218,135
2014,336,1,40,1,1,4,8,10,7,0,11,0,0,24,1.218,135
2014,401,1,30,5,5,5,11,10,2,0,1,0,1,19,1.218,135
2014,465,1,22,5,5,1,9,10,4,0,8,0,0,14,1.218,135
2014,390,1,55,3,3,7,20,10,3,0,4,0,0,25,1.218,135
2014,1487,1,113,14,15,7,36,10,31,1,37,0,0,115,1.218,135
2014,1794,1,32,3,3,1,8,10,8,0,10,0,0,21,1.218,135
2014,763,1,30,2,2,4,16,10,1,0,1,0,0,1,1.218,135
2014,688,1,37,1,1,1,12,10,2,0,2,0,0,22,1.218,135
2014,374,1,37,0,0,3,14,10,1,0,1,0,0,18,1.218,135
2014,1806,1,33,3,3,3,8,10,1,0,1,0,0,29,1.218,135
2014,894,1,46,4,4,2,23,10,0,0,0,0,0,0,1.218,135
2014,1686,1,13,1,1,0,5,10,0,0,0,0,0,0,1.218,135
2014,218,1,45,2,2,4,9,10,1,0,2,0,0,21,1.218,135
2014,1123,1,24,3,3,1,7,10,1,0,1,0,0,23,1.218,135
2014,1241,1,16,0,0,0,5,4,4,0,4,0,0,11,1.218,161.1428571
2014,688,1,34,7,8,0,15,4,1,0,1,0,0,60,1.218,161.1428571
2014,382,1,26,4,4,1,11,4,2,0,2,0,0,22,1.218,161.1428571
2014,652,1,18,6,6,0,13,4,0,0,0,0,0,0,1.218,161.1428571
2014,1313,1,53,11,11,8,43,4,23,0,33,0,0,36,1.218,161.1428571
2014,1549,1,39,5,5,1,7,4,3,0,4,0,0,65,1.218,161.1428571
2014,162,1,6,1,1,1,10,4,5,0,5,0,2,10,1.218,161.1428571
2014,329,1,28,0,0,1,6,8,2,0,2,0,0,32,1.218,143.7142857
2014,1849,1,14,0,0,1,4,8,1,0,1,0,0,18,1.218,143.7142857
2014,1266,1,42,5,5,3,30,8,31,0,31,1,0,38,1.218,143.7142857
2014,1602,1,21,0,0,1,3,8,4,0,4,0,0,5,1.218,143.7142857
2014,761,1,22,1,1,1,7,9,2,0,2,0,1,31,1.218,139.2857143
2014,1726,1,31,0,0,2,8,9,0,0,0,0,0,0,1.218,139.2857143
2014,256,1,16,1,1,6,15,7,0,0,0,0,0,0,1.218,148.1428571
2014,995,1,45,1,1,0,4,9,2,0,1,0,1,5,1.218,139.2857143
2014,911,1,22,3,3,0,6,7,12,0,19,0,0,14,1.218,148.1428571
2014,539,1,27,3,3,0,3,7,15,0,20,0,0,37,1.218,148.1428571
2014,838,1,21,6,6,3,8,7,6,0,9,0,0,31,1.218,148.1428571
2014,624,1,16,3,3,3,20,1,0,0,0,0,0,0,1.218,174
2014,826,1,30,2,2,4,25,1,1,0,1,0,0,42,1.218,174
2014,168,1,26,2,2,0,0,1,15,0,16,0,0,15,1.218,174
2014,997,1,29,7,7,1,11,1,4,0,6,0,0,24,1.218,174
2014,941,1,24,2,2,0,21,1,0,0,0,0,0,0,1.218,174
2014,546,1,27,11,11,4,16,1,0,0,0,0,0,0,1.218,174
2014,851,1,15,4,4,3,17,1,12,1,2,0,0,34,1.218,174
2014,1780,1,19,0,0,0,5,9,2,0,4,0,0,9,1.218,139.2857143
2014,1758,1,7,1,1,0,0,9,2,0,4,0,0,13,1.218,139.2857143
2014,252,1,49,2,2,1,10,9,2,0,2,0,0,41,1.218,139.2857143
2014,268,1,27,1,1,2,11,9,4,0,5,0,0,12,1.218,139.2857143
2014,638,1,25,4,4,2,16,9,1,0,1,0,0,12,1.218,139.2857143
2014,376,1,31,3,3,2,14,7,0,0,0,0,0,0,1.218,148.1428571
2014,1192,1,55,8,8,4,16,7,15,0,23,0,0,69,1.218,148.1428571
2014,1247,1,9,1,1,4,19,2,92,1,36,7,0,22,1.218,169.5714286
2014,436,1,32,1,1,1,8,7,7,0,7,0,0,18,1.218,148.1428571
2014,1016,1,38,5,5,5,31,7,2,0,2,0,0,29,1.218,148.1428571
2014,530,1,32,3,3,2,23,7,1,0,1,0,0,35,1.218,148.1428571
2014,618,1,64,5,5,6,32,7,0,0,0,0,0,0,1.218,148.1428571
2014,200,1,20,0,0,1,5,7,0,0,0,0,0,0,1.218,148.1428571
2014,96,1,31,1,1,1,6,7,1,0,1,0,0,19,1.218,148.1428571
2014,378,1,30,0,0,0,6,7,0,0,0,0,0,0,1.218,148.1428571
2014,609,1,24,1,1,2,9,7,6,0,7,0,0,21,1.218,148.1428571
2014,530,1,24,5,5,3,18,7,10,0,14,0,0,19,1.218,148.1428571
2014,23,1,23,0,0,0,8,7,2,0,3,0,0,23,1.218,148.1428571
2014,756,1,33,2,2,1,16,8,34,0,18,2,0,40,1.218,143.7142857
2014,1105,1,38,8,9,1,18,8,1,0,1,0,0,25,1.218,143.7142857
2014,948,1,32,2,2,0,12,2,1,0,2,0,0,20,1.218,169.5714286
2014,900,1,43,3,3,2,17,8,15,0,7,1,0,30,1.218,143.7142857
2014,1317,1,28,5,5,3,14,1,0,0,0,0,0,0,1.218,174
2014,240,1,69,8,8,3,20,1,11,0,19,0,0,127,1.218,174
2014,799,1,20,1,1,1,6,1,11,0,16,0,0,12,1.218,174
2014,690,1,26,4,4,2,12,5,15,0,18,0,1,34,1.218,156.8571429
2014,251,1,38,4,4,0,7,7,1,0,1,0,0,3,1.218,148.1428571
2014,687,1,14,4,4,1,9,5,8,0,9,0,0,20,1.218,156.8571429
2014,725,1,16,4,4,2,5,1,0,0,0,0,0,0,1.218,174
2014,519,1,30,6,7,0,8,7,2,0,3,0,0,11,1.218,148.1428571
2014,301,1,38,0,0,0,3,5,1,0,1,0,0,14,1.218,156.8571429
2014,861,1,0,5,5,1,15,5,12,0,14,0,0,34,1.218,156.8571429
2014,550,1,17,1,1,3,14,5,1,0,1,0,0,29,1.218,156.8571429
2014,839,1,28,5,5,4,12,7,5,0,7,0,1,24,1.218,148.1428571
2014,100,1,46,1,2,2,8,7,3,0,5,0,0,16,1.218,148.1428571
2014,1687,1,61,9,9,0,16,7,20,0,29,0,1,60,1.218,148.1428571
2014,406,1,32,3,3,1,8,7,1,0,1,0,0,32,1.218,148.1428571
